AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.18,0,0.18,0.69,0,1.14,0,0,0,0,0,0,0.69,0.45,1.0,1.24,Negative
0,0,0,0,0,0.58,0.42,0,0.3,0,0,0,0,1.3,1.65,0.35,Negative
0,0,0.13,0,0.13,0.15,0.58,0,0.58,0,0,0,0.15,0.73,1.28,0.7,Negative
0,0,0.2,0.3,0,0.33,0.37,0,0.37,0,0,0,1.12,1.17,0.18,0.5,Negative
0,0,0,0.18,0,1.7,0,0,0,0,0,0,0.18,1.7,1.7,0.18,Negative
0,0,0,1.49,0,0.88,0,0,0,0,0,0,0,0,1.49,0.91,Negative
0,0,0,0,0,0.5,0,0.97,0.42,1.05,1.05,0.62,0,1.55,1.43,0,Negative
0,0,0,0.58,0.23,0.97,0,0,0,0,0,0,0.93,0.97,1.26,1.21,Negative
0,0,0,0.18,0,0,0.84,0,0.71,0,0,0,0,0.84,1.12,0.28,Negative
0.11,0,0.42,0,0,0,0,0,0,0,0,0,1.03,0,0.48,1.52,Negative
0.2,0,0.2,0,0,1.67,0,0,0,0,0,0,1.49,1.67,0.38,0.2,Negative
0.25,0,0.25,1.05,0,0.32,0,0,0,0,0,0,1.48,0.32,0,1.17,Negative
0,0,0.58,0.48,1.2,1.53,0.12,0,0,0,0,0,1.65,1.83,2.66,3.11,Negative
0,0,0.25,0.78,0.13,3.23,0,0,0,0,0,0,0.25,3.23,4.01,1.03,Negative
0.32,0,0.58,2.19,0,0.37,0,0,0,0,0,0,0.37,0.47,3.51,3.41,Negative
0.22,0,0.52,0.87,1.05,0,2.56,0,2.2,0,0,0,0,2.56,4.7,2.14,Negative
0,0,0.23,0,0.4,0.1,1.68,0,1.33,0,0,0,0.53,1.93,3.15,1.75,Negative
0,0.03,0,0.09,0.42,3.73,0,0,0,0,0,0,0.29,3.73,4.44,1.0,Negative
0.37,0,0.12,0.57,0.1,0.23,1.15,0,0.32,0,0,0,0,1.38,4.1,2.72,Negative
0,0,0,2.18,0.21,0.63,0,0,0,0,0,0,3.58,0,3.02,6.6,Negative
0,0,0,0.17,0,1.87,0.8,0,0.14,0,0,0,0.08,2.67,2.69,0.18,Negative
0.38,0,0.14,0.32,0,0,1.02,0,0,0,0,0,1.56,1.02,2.68,3.69,Negative
0,0,0,0,0,2.63,0,0,0,0,0,0,0,3.98,4.15,0.17,Negative
0,0,0,0,1.78,0,0,0,0,0,0,0,3.89,0,0.35,4.24,Negative
0.41,0,0.16,0.42,0.01,0,0.88,0,0.88,0,0,0,0.67,0.88,1.05,0.83,Positive
0,0,0,0,0,0.13,0.98,0,1.25,0,0,0,0.27,1.38,1.12,0,Positive
0,0,0,0.13,0,0.35,1.0,0,1.0,0,0,0,0.17,1.22,1.35,0.3,Positive
0,0,0,0.3,0,0.72,0.37,0.16,0.57,0.36,0.36,0.16,0.38,1.14,1.14,0.38,Positive
0,0,0,0.06,0.25,1.38,0,0,0,0,0,0,0,1.38,1.7,0.32,Positive
0,0,0,0,0,0.56,0,0,0.13,0.13,0.13,0,0.12,0.7,1.33,0.75,Positive
0.23,0,0.23,0.18,0,0,0,0,0,0,0,0,0,0.65,1.25,0.78,Positive
0.13,0,0.13,0,0,0,0.61,0,0.14,0,0,0,0.13,1.06,1.06,0.13,Positive
0,0,0.22,0,0,0.13,0.48,0,0,0,0,0,0,0.62,1.3,0.68,Positive
0,0,0.22,0,0,0.53,0.85,0,0.85,0,0,0,0.22,1.38,1.38,0.22,Positive
0,0,0,0.26,0.17,0.69,0,0,0,0,0,0,0.17,0.69,0.95,0.43,Positive
0,0,0,1.3,0,1.05,0,0,0,0,0,0,0.08,0.12,1.72,1.68,Positive
0,0,0,0,0,0.51,0,0,1.3,0.87,1.3,0,0.28,1.81,1.81,0.28,Positive
0,0,0.38,0.64,0.65,0.67,0,0,0,0,0,0,1.05,0.67,1.05,1.43,Positive
0,0,0,0,0.41,0.57,0.5,0,0.1,0,0,0,0.41,1.26,1.26,0.41,Positive
0,0,0,0.37,0.29,0,0.49,0,0.49,0,0,0,0.51,0.49,1.35,1.37,Positive
0,0,0,0.15,0,1.87,0,0,0,0,0,0,0,1.8,1.95,0.08,Positive
0,0,0,0.08,0.73,0,0.32,0,0.08,0,0,0,0.73,0.39,0.48,0.97,Positive
0,0,0,0,0.17,1.97,0,0,0,0,0,0,0,1.97,2.13,0.17,Neutral
0,0,0,0.19,0,0,1.01,0,1.01,0,0,0,0.08,1.01,1.52,0.6,Neutral
0,0,0,0,1.77,0.22,0,0,0,0,0,0,1.57,0.22,0.58,1.94,Neutral
0,0,0,0.73,0,0.7,1.64,0,1.14,0,0,0,1.75,1.97,2.16,1.57,Negative
0.22,0,0.22,0.45,0,0.2,1.26,0,0.97,0,0,0,0.85,1.46,1.69,1.29,Negative
0,0,0,0.15,1.18,1.13,0,0,0,0,0,0,1.2,1.13,2.25,2.32,Negative
0,0,0.13,0.48,0,2.88,0,0,0,0,0,0,0,2.63,3.63,1.0,Negative
0,0.07,0.2,0.2,0.33,0,0.78,0,0,0,0,0,0.19,1.25,2.98,1.93,Negative
0,0,0,2.09,1.49,0.53,0,0,0,0,0,0,0.88,0,2.88,3.77,Negative
0,0,0.75,0,0.22,0.55,1.02,0,1.58,0.57,0.57,0,0.35,2.13,3.22,1.43,Negative
0,0,0.1,0.73,0.22,0.81,1.18,0,1.18,0,0,0,0.74,1.99,2.71,1.45,Negative
0,0,0,0.57,0.17,2.58,0.23,0,0.23,0,0,0,1.73,2.6,1.6,0.73,Negative
0,0.09,0,1.15,0,2.16,0,0,0,0,0,0,0.82,2.08,2.78,1.52,Negative
0.08,0,0.08,2.65,0,0.51,0,0,0,0,0,0,0.15,1.29,4.03,2.6,Negative
0,0,0.12,0,0.16,0.7,0.2,0,0.09,0,0,0,0,1.17,1.45,0.48,Negative
0,0,0,1.54,0,0.18,0,0,0,0,0,0,1.94,0.18,1.83,4.38,Negative
0,0,0,0,0,0.08,1.43,0,0.96,0,0,0,0.08,1.69,1.61,0,Negative
0,0,0.12,0.18,0.27,0.41,0.65,0,0.19,0,0,0,1.09,1.37,3.02,2.73,Negative
0,0,0,0,0.25,1.45,2.23,0,2.23,0,0,0,0.33,3.68,3.6,0.25,Negative
0,0,0,0,1.67,0.18,0,0,0,0,0,0,3.01,0.18,0.37,3.19,Negative
0,0,0,0,0,0.25,2.38,0,1.68,0,0,0,1.26,2.63,2.63,1.26,Negative
0.33,0,0.33,0,0.22,0.42,3.38,0,2.49,0,0,0,0,3.79,4.71,0.92,Negative
0,0,0,0.68,2.27,0.37,0,0,0,0,0,0.07,2.65,0.34,0.88,3.19,Negative
0,0,0,3.15,0.07,0.53,0,0,0,0,0,0,0.07,0.53,5.26,4.8,Negative
0.07,0,0.97,0,1.4,1.7,0,0,0,0,0,0,1.15,1.7,2.94,2.92,Negative
0.17,0,0.65,2.23,0.65,0.89,0,0,0,0,0,0,0.91,2.03,3.99,2.86,Negative
0.18,0,0.26,0.88,0.27,0,1.58,0,0.67,0,0,0,0.01,1.58,5.13,3.55,Negative
0.15,0,0.35,0.28,0.72,0.83,1.7,0,1.7,0,0,0,0.23,2.53,4.82,2.51,Negative
0,0,0,2.87,0,4.37,0,0,0,0,0,0,0.42,3.17,4.9,1.13,Negative
0,0.06,0,2.06,0.22,1.65,0,0,0,0,0,0,0.06,1.65,5.44,3.85,Negative
0,0,0,0.27,0,3.06,0.92,0,1.17,0,0,0,0.54,4.67,4.94,0.81,Negative
0,0,0,1.97,0.23,0,0,0,0,0,0,0,5.4,0,1.04,6.44,Negative
0,0,0,0,0,0.68,0.98,0,0.43,0,0,0,0,1.87,1.87,0,Negative
0,0,0.14,0,2.17,0,0.15,0,0,0,0,0,3.75,0.15,1.24,4.84,Negative
0,0,0,1.0,0,0,1.4,0,0.48,0,0,0,0,1.4,2.4,1.0,Negative
0,0,0,0,0,0.35,0.52,0.88,1.22,0.88,0.7,0.88,0.15,1.75,1.4,0.15,Negative
0.25,0,0.09,0,0.09,0.13,2.17,0,0.45,0,0,0,0.47,2.3,2.17,0.34,Negative
0,0,0,0.48,0,1.62,0,0,0,0,0,0,0,1.62,0.6,0.48,Negative
0,0,0,1.05,0,2.05,0,0,0,0,0,0,0.15,1.46,2.51,1.2,Negative
0,0,0.65,0,1.23,0,0,0,0,0,0,0,1.02,0.33,1.2,1.88,Negative
0,0,0,1.19,0,1.19,0.7,0,0.7,0,0,0,0.76,0.7,1.89,1.95,Negative
0,0,0,0.22,0,0,1.17,1.44,2.61,1.44,1.44,0,0.24,2.85,2.83,0.22,Negative
0,0,0,0.15,0,0.16,0.52,0,0.3,0,0,0,0,0.9,1.05,0.15,Negative
0,0,0.17,0,0,0.18,0.97,0,0.97,0,0,0,0.96,1.15,1.43,1.42,Negative
0,0,0,0.33,0,0,0.13,0,2.03,2.03,2.03,0,0.57,2.17,2.17,0.57,Negative
0,0,0.22,0.28,0.51,0.42,0.62,0,0.35,0,0,0,1.13,1.03,1.62,1.71,Negative
0,0,0,0,0.63,2.35,0,0,0,0,0,0,0,2.35,2.98,0.63,Negative
0.2,0,0,0,0,0,0.38,0,0,0,0,0,0.75,0.38,1.82,2.19,Negative
0,0.13,0,0,0.1,0.43,1.82,0,1.82,0,0,0,0.13,2.25,2.35,0.23,Negative
0,0.17,0,0,0,0,0.45,0,1.88,0,1.43,0,0.17,1.88,2.33,0.93,Negative
0,0,0,0,0,2.57,0,0,0,0,0,0,0.15,2.57,2.57,0.15,Negative
0.08,0,0,0.09,0,2.77,0,0,0,0,0,0,0.27,2.68,2.68,0.27,Negative
0.18,0,0.18,0,0,1.65,0,0,0.66,0,0,0,0.18,2.31,2.96,0.83,Negative
0,0,0,0,0,0,1.59,0,1.93,0,0.34,0,0,1.93,2.62,0.68,Negative
0,0,0,0.62,0,0,1.27,0,0,0,0,0,1.34,1.27,2.38,2.45,Negative
0,0,0,0.1,0.23,0,0.21,0,0.07,0,0,0,0.31,0.47,1.44,1.28,Negative
0,0,0,0,0,2.66,0,0,0,0,0,0,0.32,2.72,2.66,0.27,Negative
0,0,0.17,0,0.18,0,0.08,0,2.03,0,0,0,0.38,2.15,2.12,0.34,Positive
0,0,0.39,0,0,0.15,1.4,0,1.4,0,0,0,0,1.55,2.12,0.57,Positive
0,0,0.13,0,0,1.55,0.73,0,0.73,0,0,0,0.15,2.28,0.87,0.28,Positive
0,0,0,0.13,0,0.25,0.92,0.12,1.44,0.63,0.63,0.12,0.64,1.81,1.06,0,Positive
0,0,0,0.42,0,0.42,0,0,0,0,0,0,1.35,0,1.53,2.88,Positive
0,0,0,0,0,0,1.4,0,1.4,0,0,0,1.17,1.4,1.4,1.17,Neutral
0,0,0.17,0,0,0,0.37,0,1.43,0,1.07,0,0.68,1.43,1.92,1.17,Neutral
0.07,0,0,0.36,0,1.08,0,0,0,0,0,0,0.92,1.08,1.45,1.28,Neutral
0.12,0,0,2.18,0,2.18,0,0,0,0,0,0,0,0,2.84,2.84,Neutral
0,0,0,2.46,0,2.2,0,0,0,0,0,0,0,0,2.61,2.61,Neutral
0,0,0.25,0,0.84,0,0.85,0,0.85,0,0,0,0.19,0.85,2.07,1.41,Neutral
0,0,0,0,0,0,0.3,0,1.4,0,0,0,0.4,1.4,2.24,1.23,Neutral
0,0,0,0.6,0,1.13,0.88,0,0.88,0,0,0,0.93,1.41,0.45,0.85,Neutral
0,0,0,0,0.22,1.01,1.61,0,0,0,0,0,1.82,2.32,1.01,0.51,Neutral
0,0,0,0,0,2.37,0,0,0,0,0,0,0,2.22,2.98,0.76,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral
0,0,0,0,0,0.77,0,0,0,0,0,0,2.19,0.77,0.83,2.24,Neutral
0,0,0,0,0.28,0.45,0.74,0,0.74,0,0,0,0,1.6,2.02,0.42,Neutral
0.12,0,0.12,0.77,0.08,0.87,0.02,0,0,0,0,0,1.46,1.13,1.61,1.95,Neutral
0,0,0,0,0,0.83,2.02,0,2.02,0,0,0,2.31,2.84,0.53,0,Neutral
0.1,0,0,0,1.48,0,0,0,0,0,0,0,2.18,0,0.43,2.61,Neutral
0,0,0,0.32,0.32,0.32,3.7,0,4.42,0.72,0.72,0,0.78,4.54,4.65,0.9,Negative
0.28,0,1.33,0,0.82,0.57,1.93,0.15,1.47,0.15,0.15,0.15,1.47,2.65,3.5,2.31,Negative
0,0,0,0.62,0,5.87,0,0,0,0,0,0,0,4.42,6.88,1.02,Negative
1.5,0,2.7,0.58,0.48,1.1,0,0,0,0,0,0,2.19,1.03,2.97,4.13,Negative
0,0,0,0.78,0.35,0.78,2.25,0,2.25,0,0,0,0.13,2.89,4.85,2.08,Negative
0,0,0,0,0,2.71,2.32,0,0,0,0,0,3.24,5.34,0,0.22,Negative
0,0,0,1.37,0.11,5.25,0,0,0,0,0,0,0,4.57,6.65,2.08,Negative
0,0,0,1.67,0,3.82,0.62,0,0,0,0,0,3.89,4.01,2.67,2.55,Negative
0,0,0,0.07,0,0.53,1.45,0,1.24,0.11,0.11,0,0.07,2.12,2.24,0.18,Negative
0,0,0.28,0.21,0.53,0,1.37,0,0.6,0,0,0,1.69,1.72,1.05,1.02,Negative
0,0,0,0,0,1.02,1.89,0,1.89,0,0,0,0.47,2.9,2.43,0,Negative
0.68,0,0.57,0.33,0.13,1.07,0,0,0,0,0,0,0.83,1.43,1.1,1.43,Negative
0,0,0,0.75,0,2.03,0,0,0,0,0,0,1.65,1.12,1.12,1.65,Negative
0,0,0,1.73,0.13,1.18,0,0,0,0,0,0,0,1.18,3.05,1.87,Negative
0.53,0,0,0,1.47,0.67,0,0,0,0,0,0,1.2,0.67,1.7,2.23,Negative
0,0,0,1.42,0,2.76,0,0,0,0,0,0,0.4,0,2.49,1.95,Negative
0,0,0,0,0.47,1.25,0.5,0,0,0,0,0,0.32,0.5,2.19,2.52,Negative
0,0,0,0,1.33,0.32,0.15,0,0,0,0,0,0.93,1.12,1.52,1.33,Negative
0,0,0,0.36,0,2.64,0,0,0,0,0,0,1.55,0.92,1.27,1.91,Negative
0,0,0,0.38,0,2.72,0,0,0,0,0,0,0.21,0,2.9,3.11,Negative
0.68,0,1.19,0.55,0.16,1.36,0,0,0,0,0,0,0.2,0.24,3.18,3.14,Negative
0,0,0,0.07,0,0.81,1.15,0,1.15,0,0,0,0.19,1.98,1.98,0.19,Negative
0,0,0,0.91,2.17,0.16,0,0,0,0,0,0,1.16,0,1.92,3.07,Negative
0,0,0,0,0,0.67,0.44,0,0.35,0.08,0,0,0.43,0.8,0.53,0.32,Negative
0.19,0,0.46,0.98,0.92,0.66,0.37,0,0,0,0,0,1.99,1.37,1.47,2.09,Negative
0,0,0,0,0,2.4,0.72,0,0.72,0,0,0,3.11,3.11,0.18,0.18,Negative
0.15,0,0,0,2.51,0,0,0,0,0,0,0,2.9,0,0,2.95,Negative
0,0,0,0.6,0,0.6,1.67,0,1.67,0,0,0,0.23,1.67,2.25,0.81,Negative
0,0,0,0.18,0,0.6,1.45,0,1.45,0,0,0,0.3,1.9,1.18,0.48,Negative
0,0,0.74,0,0.38,0.95,0,0,0,0,0,0,2.6,0.95,0.28,1.93,Negative
0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,2.8,2.8,Negative
0,0,0.52,0,1.5,0,0,0,0,0,0,0,0.87,0,1.5,2.36,Negative
0,0,0,0.7,0,1.49,0,0,0,0,0,0,0.42,1.07,2.17,1.52,Negative
0,0,0,0.84,0.27,0.6,0.43,0,0,0,0,0,0,1.53,2.64,1.11,Negative
0,0,0,0,0,1.82,0.62,0,0.62,0,0,0,2.37,2.43,0.3,0.23,Negative
0,0,0,1.12,0,3.13,0,0,0,0,0,0,1.27,1.86,1.98,1.4,Negative
0.29,0,0,0.91,0,1.5,0,0,0,0,0,0,0,0.59,2.84,2.24,Negative
0,0,0,0.7,0,0.48,1.06,0,0.82,0,0,0,2.48,1.06,1.23,2.66,Negative
0,0,0,0,0,0.51,0.25,0,0,0,0,0,0.27,0.94,0.67,0,Negative
0,0,0,0,0.22,1.9,0.72,0,0,0,0,0,2.12,2.62,0.72,0.22,Negative
0,0,0.13,0.66,0.8,0,0,0,0,0,0,0,2.54,0,0,2.72,Negative
0.17,0,0.17,1.03,0.08,0.32,0.3,0,0,0,0,0,1.43,0.62,0.47,1.28,Negative
0.3,0,0,0,0.59,0.62,0,0,0,0,0,0,0.86,0.62,0.81,1.05,Negative
0.17,0,0,1.41,0,0.27,0,0,0,0,0,0,0.42,0.27,1.67,1.82,Negative
0.13,0,0.13,0.33,0,0,0,0,0,0,0,0,0,1.22,2.19,0.97,Negative
0,0,0.16,0.85,0,1.03,0,0,0,0,0,0,0.8,0.82,1.42,1.4,Negative
0.02,0,0.02,0.43,0,1.47,0,0,0,0,0,0,0,0.23,2.19,1.96,Negative
0,0,0,0.4,0,0.42,0.02,0,0.02,0,0,0,0.12,1.15,1.65,0.4,Negative
0,0,0,0,0,0,0.35,0,0.35,0,0,0,0.07,0.7,0.51,0,Negative
0,0,0,0,1.75,0.17,0,0,0,0,0,0,1.88,0.17,0.17,1.88,Negative
0,0,0,0,0.15,0.86,0.58,0,0.58,0,0,0,0,1.45,1.85,0.4,Positive
0.3,0,0.17,0.14,0,0.79,0,0,0,0,0,0,0.17,1.38,1.65,0.44,Positive
0.74,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0.81,1.87,1.06,Positive
0.27,0,0.83,0,0.25,0.58,0,0,0,0,0,0,0,0.58,1.68,1.1,Positive
0,0,0,0.67,0,0.42,0,0,0,0,0,0,0,0.25,1.63,1.38,Positive
0.33,0,0,0,0.08,0,0.52,0,0.52,0,0,0,0,0.52,1.1,0.58,Positive
0,0,0,1.13,0,0.73,0,0,0,0,0,0,0,0.73,1.86,1.13,Positive
0.45,0,0,0.97,0.21,0.9,0,0,0,0,0,0,0,0.9,1.63,0.73,Positive
1.38,0,1.3,0,0,0,0,0,0,0,0,0,0,0,2.08,2.08,Positive
0,0,0,0.15,0,0.12,0.08,0,0,0,0,0,0,0.21,0.5,0.29,Positive
0,0,0,0.15,0,0.73,0,0,0,0,0,0,0.15,1.04,0.9,0.09,Positive
0,0,0.42,0,0,0.22,0,0,0,0,0,0,0.65,0.22,0.92,1.35,Positive
0,0,0.15,0,0.4,0.33,0.23,0,0.23,0,0,0,1.35,0.98,0.95,1.32,Neutral
0,0,0,1.43,0.82,1.43,0,0,0,0,0,0,0,0.88,2.24,1.36,Neutral
0,0,0,0,0.28,0,1.23,0,0,0,0,0,0,1.23,2.11,0.87,Neutral
0,0,0,0,0,1.8,0,0,0,0,0,0,1.8,1.8,0.28,0.61,Neutral
0.11,0,0,0.48,0,2.23,0,0,0,0,0,0,0,2.18,2.47,0.28,Neutral
0,0,0,0,0,0.21,0.59,0,0.36,0,0,0,0.07,0.91,0.84,0,Neutral
0,0,0.25,0,0.17,0.23,0.52,0,0,0,0,0,1.19,0.75,0.71,1.23,Neutral
0.15,0,0,0.2,0.92,0.2,0,0,0,0,0,0,2.0,0.2,0.2,2.0,Neutral
0,0,0,1.72,0,0.38,0.9,0.25,1.15,0.25,0.25,0,2.58,1.32,1.14,2.41,Negative
0,0,0,0.42,0,0.15,2.05,1.23,3.06,1.23,1.23,1.23,1.45,3.43,2.4,0.42,Negative
0,0,0,1.38,0,1.25,0,0,0,0,0,0,1.53,0.83,1.72,2.41,Negative
0,0,0,1.98,0,1.01,0,0,0,0,0,0,0,1.4,4.07,2.23,Negative
0.19,0,0.36,0.49,0,3.84,0,0,0,0,0,0,1.99,3.84,2.22,0.85,Negative
0.18,0,0,1.56,0.31,4.26,0,0,0,0,0,0,0,1.63,4.85,3.13,Negative
0,0,0,0,0,0.13,0.83,0,0.59,0,0,0,0.19,1.04,0.85,0,Negative
0,0,0,0,0,2.08,1.6,0,1.6,0.68,0,0,2.76,3.68,1.0,0.28,Negative
0,0,0,1.1,0.81,0,0,0,0,0,0,0,3.9,0,0.45,4.35,Negative
0.9,0,1.68,0.43,0.3,0.58,1.88,0,0,0,0,0,4.45,0,0.58,0.3,Negative
0.12,0,0.3,0.37,2.85,0,0,0,0,0,0,0,2.92,0,0,2.85,Negative
0.47,0,1.43,0.55,2.36,0.67,0.73,0,0,0,0,0,4.1,0,0.67,2.36,Negative
0,0,0.97,0.91,0,0,0,0,0,0,0,0,0.97,0,0,0,Negative
0.28,0,0.96,1.44,0.77,0.43,0,0,0,0,0,0,1.67,0,0.43,0.77,Negative
0,0,0,1.96,0.01,0.75,0.55,0.25,1.18,0.63,0.25,0.25,1.94,0.25,1.93,0.64,Negative
0,0,0,0,0,0.51,1.59,0,0.62,0,0,0,2.1,0,1.13,0,Negative
0,0,0.25,0.54,0.52,0.27,0,0,0,0,0,0,0.91,0,0.27,0.52,Negative
0,0,0,0.5,0,0.52,0.92,0.32,1.23,0.32,0.32,0.32,0.85,1.75,1.88,0.98,Negative
0.28,0,0.28,0,0,1.35,0,0.22,0.22,0.22,0,0,0.57,1.28,0.22,0.57,Negative
0,0,0,0.78,0,1.32,0,0,0,0,0,0,0.52,1.32,2.1,1.47,Negative
0,0,0.22,2.88,0.22,0,0,0,0,0,0,0,0,0,3.09,3.09,Negative
0,0,0.28,0.37,0.72,0.08,0.35,0,0.35,0,0,0,0.91,0.43,1.57,2.04,Negative
0,0,0,0.52,0,0.87,0.43,0,0.43,0,0,0,0,0.43,2.79,2.05,Negative
0.43,0,0.94,0,0.5,0.95,0.33,0,0.33,0,0,0,0.25,1.28,2.09,1.05,Negative
0.55,0,0.2,0.32,0,0.17,0.75,0,0.38,0,0,0,0.65,0.92,1.8,1.54,Negative
0,0,0,0.87,0.18,1.23,0.5,0,0,0,0,0,2.78,1.08,0,1.7,Negative
0,0,0,1.6,0.12,1.15,0,0,0,0,0,0,0.12,0,1.6,2.88,Negative
0.11,0,0,0.63,0.17,1.65,0,0,0,0,0,0,0,0.19,3.14,2.95,Negative
0,0,0,0,0,0.18,0,0,0,0,0,0,0.18,0,0,0.12,Negative
0.22,0,0,1.37,0.56,0,0,0,0,0,0,0,1.99,0,1.64,3.64,Negative
0,0,0,0,0,0.15,0.97,0,0.75,0,0,0,0.27,1.49,0.97,0,Negative
0.32,0,0,0.56,0,0.84,0.57,0,0,0,0,0,2.62,1.42,0.3,1.51,Negative
0,0,0.22,0,0,1.95,0.07,0,0,0,0,0,2.02,2.02,0.22,0.22,Negative
0,0,0.55,0.2,0.94,0.42,0,0,0,0,0,0,2.18,0.2,0.62,2.6,Negative
0,0,0.33,0.47,0,0,1.22,0,0.77,0,0,0,0.65,1.22,1.37,0.8,Negative
0.43,0,0.43,0.35,0.42,0,1.18,0,1.18,0,0,0,0.5,1.18,1.88,1.2,Negative
0,0,0,1.7,0,0.35,0,0,0,0,0,0,0,0.35,2.2,1.85,Negative
0.42,0,1.17,0,1.58,0.28,0,0,0,0,0,0,1.45,0.28,0.42,1.58,Negative
0,0,0.32,1.64,0.32,0,0,0,0,0,0,0,0.35,0,2.17,2.52,Negative
0.63,0,1.1,0,0.47,0,0.93,0,0.78,0,0,0,0.63,1.07,1.95,1.51,Negative
0,0,0,0,0.8,0.4,0.92,0,0.4,0,0,0,0,1.45,2.25,0.8,Negative
0,0,0,0.32,0,1.82,0,0,0,0,0,0,0.66,1.82,0,0.66,Negative
0.17,0,0,2.05,0.17,1.19,0,0,0,0,0,0,0.11,0.23,2.22,2.33,Negative
0,0,0.33,0.97,0,0,0,0.32,0.32,0.32,0.32,0,0.85,0.32,1.35,1.88,Negative
0,0,0.53,0.19,0.37,0,0,0,0,0,0,0,1.88,0.58,1.58,2.88,Negative
0.18,0,0,0,0,0.67,0.15,0,0,0,0,0,0,0.82,1.01,0.18,Negative
0,0,0,0,0,2.53,0,0,0,0,0,0,0,2.53,2.53,0,Negative
0,0,0.92,0,0,0,0,0,0,0,0,0,2.32,0.27,0.27,2.17,Negative
0,0,0,0.26,0,0,0,0,0,0,0,0,0.44,2.12,2.12,0.44,Positive
0,0,0.22,0,0.32,0,0.8,0.22,0.22,0.22,0.22,0,0.22,1.02,1.65,0.85,Positive
0.14,0,0,0,0,2.58,0,0,0,0,0,0,0.14,2.58,2.58,0.14,Positive
0,0,0.91,0.78,0,0,0,0,0,0,0,0,2.07,0,1.04,3.12,Positive
0.35,0,1.67,0,1.67,0.33,0,0,0,0,0,0,2.02,0.33,0.45,2.13,Positive
0,0,0.95,0,0,0,1.09,0,0.88,0,0,0,0,1.19,2.04,0.95,Neutral
0,0,0,0,0,0.78,1.43,0,0,0,0,0,0,2.05,2.35,0.3,Neutral
0.47,0,0.28,0.13,0,0,0.3,0,0.3,0,0,0,0,0.98,1.8,0.82,Neutral
0.65,0,0.33,0.07,0.27,0.79,0.07,0,0,0,0,0,1.53,0.77,0.55,1.32,Neutral
0.9,0,0.38,0,1.18,0.98,0,0,0,0,0,0,0.42,0.98,2.13,1.57,Neutral
0.37,0,0.17,1.38,0,0.85,0,0,0,0,0,0,0,0.85,2.77,1.92,Neutral
0,0,0,0.74,0.18,1.52,0,0,0,0,0,0,0,0.81,2.31,1.35,Neutral
0,0,1.34,0,0,0,1.05,0,1.05,0,0,0,0.7,1.38,2.02,1.34,Negative
0,0,0,0.39,0,0,2.71,0,2.71,0,0,0,0.39,2.71,2.71,0.39,Negative
0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,3.13,3.13,Negative
0,0,0,1.37,1.0,0,0,0,0,0,0,0,0.69,0,2.03,2.72,Negative
0,0,0,0.22,0,2.55,0,0,0,0,0,0,0.22,2.55,2.55,0.22,Negative
0,0,0,0.82,0,1.98,0,0,0,0,0,0,2.01,1.98,0.8,0.82,Negative
0.24,0,0,1.24,0.24,1.32,0,0,0,0,0,0,0,1.32,2.98,1.67,Negative
0,0,0,1.0,0,0,0.27,0.82,1.42,1.15,0.82,0.59,0,1.42,2.77,1.35,Negative
0,0,0.4,0.49,0.24,0.18,0,0,0,0,0,0,1.37,1.48,2.41,2.29,Negative
0,0,0.95,0.18,1.45,0.15,0,0,0,0,0,0,2.1,0.12,0.67,2.65,Negative
